entry_time,exit_time,symbol,range_pos,whale_size,whale_ratio,entry_price,exit_price,peak_price,pnl_pct,hold_min,reason
2026-07-17T16:38:28.105436+09:00,2026-07-18T13:37:40.535565+09:00,SAHARA,0.11,5577282,46.1,13.5,13.07,13.65,-3.19,1259,손절-3.0%
2026-07-17T13:38:52.985233+09:00,2026-07-18T13:39:05.828767+09:00,SOON,0.00,5180558,31.0,238,240,250,+0.84,1440,타임아웃24h
2026-07-18T13:18:17.189673+09:00,2026-07-18T13:44:06.618393+09:00,STAT,0.00,4321332,24.7,35.6,36.66,38.86,+2.98,26,트레일(고점+9.2%)
2026-07-18T05:59:51.279847+09:00,2026-07-18T13:55:52.254845+09:00,ARX,0.12,4133442,57.5,240,232,248,-3.33,476,손절-3.0%
2026-07-17T14:01:19.745819+09:00,2026-07-18T14:01:34.475441+09:00,ORBS,0.15,3121960,99.3,8.724,8.681,8.782,-0.49,1440,타임아웃24h
2026-07-18T13:56:12.923039+09:00,2026-07-18T14:02:18.744861+09:00,ARX,0.12,4133442,57.5,232,225,233,-3.02,6,손절-3.0%
2026-07-17T22:25:41.656051+09:00,2026-07-18T14:15:09.899706+09:00,BEL,0.20,3547106,35.5,151,151,159,+0.00,949,트레일(고점+5.3%)
2026-07-18T13:09:40.329197+09:00,2026-07-18T14:22:01.368539+09:00,RE,0.04,3700016,15.4,631,609,631,-3.49,72,손절-3.0%
2026-07-17T14:25:14.568993+09:00,2026-07-18T14:25:25.964047+09:00,SC,0.11,3958077,16.9,0.8921,0.8802,0.8921,-1.33,1440,타임아웃24h
2026-07-17T16:48:25.710173+09:00,2026-07-18T14:28:40.664048+09:00,KAT,0.03,3570031,35.7,6.985,6.763,7.153,-3.18,1300,손절-3.0%
2026-07-18T05:51:31.701400+09:00,2026-07-18T14:33:23.278527+09:00,GWEI,0.25,5682106,12.2,43.84,44.23,46.46,+0.89,522,트레일(고점+6.0%)
2026-07-17T14:46:59.255970+09:00,2026-07-18T14:47:18.597782+09:00,HFT,0.04,3858441,92.5,12.6,12.45,12.89,-1.19,1440,타임아웃24h
2026-07-18T14:39:31.316282+09:00,2026-07-18T14:53:49.411148+09:00,BIRB,0.03,11975519,40.3,85.47,82.25,86.13,-3.77,14,손절-3.0%
2026-07-17T15:04:03.845951+09:00,2026-07-18T15:04:16.647824+09:00,LINK,0.05,3602792,64.0,12050,12160,12240,+0.91,1440,타임아웃24h
2026-07-17T21:09:36.162178+09:00,2026-07-18T15:11:14.902850+09:00,CAP,0.07,3603801,36.0,27.25,26.32,28.31,-3.41,1082,손절-3.0%
2026-07-18T14:33:44.261214+09:00,2026-07-18T15:14:30.670056+09:00,GWEI,0.25,5682106,12.2,44.34,42.83,44.47,-3.41,41,손절-3.0%
2026-07-18T04:32:31.966783+09:00,2026-07-18T15:31:37.820055+09:00,KAITO,0.11,4440610,8.1,1242,1203,1276,-3.14,659,손절-3.0%
2026-07-17T16:57:41.764978+09:00,2026-07-18T15:38:34.543400+09:00,UP,0.22,5554539,217.8,84.3,90.41,95,+7.25,1361,트레일(고점+12.7%)
2026-07-17T15:55:01.984296+09:00,2026-07-18T15:55:11.544237+09:00,BASED,0.17,7457392,21.3,129,137,139,+6.20,1440,타임아웃24h
2026-07-18T13:31:12.682873+09:00,2026-07-18T16:15:50.260951+09:00,MANTRA,0.18,3052191,63.7,9.695,9.38,9.742,-3.25,165,손절-3.0%
2026-07-17T16:20:18.104318+09:00,2026-07-18T16:18:41.913602+09:00,PYTH,0.09,3560410,35.3,72.57,70,73.5,-3.54,1438,손절-3.0%
2026-07-18T11:49:37.556794+09:00,2026-07-18T16:20:31.155372+09:00,ENA,0.00,9725052,41.8,123,119,123,-3.25,271,손절-3.0%
2026-07-18T02:13:14.656659+09:00,2026-07-18T16:23:00.795139+09:00,MPLX,0.14,5995466,64.5,38.98,37.7,39.5,-3.28,850,손절-3.0%
2026-07-18T10:49:56.158415+09:00,2026-07-18T16:25:52.957668+09:00,IN,0.12,15387294,98.2,66.66,64.6,66.73,-3.09,336,손절-3.0%
2026-07-18T01:41:23.351389+09:00,2026-07-18T16:43:49.158674+09:00,SIGN,0.04,5647407,113.0,12.64,12.25,12.68,-3.09,902,손절-3.0%
2026-07-18T11:31:41.460855+09:00,2026-07-18T17:04:46.599360+09:00,H,0.00,7949215,105.0,49.08,47.6,49.67,-3.02,333,손절-3.0%
2026-07-17T17:11:37.702639+09:00,2026-07-18T17:11:38.889575+09:00,SOMI,0.17,3537505,12.6,144,144,147,+0.00,1440,타임아웃24h
2026-07-17T17:17:01.102478+09:00,2026-07-18T17:17:05.213464+09:00,CHIP,0.13,3928062,44.4,43.58,45,45.28,+3.26,1440,타임아웃24h
2026-07-18T15:38:56.100602+09:00,2026-07-18T17:24:01.161416+09:00,UP,0.22,5554539,217.8,90.3,87.5,91.97,-3.10,105,손절-3.0%
2026-07-17T17:33:10.491264+09:00,2026-07-18T17:33:23.712013+09:00,PYR,0.25,4694405,11.3,169,168,176,-0.59,1440,타임아웃24h
2026-07-17T17:36:45.747934+09:00,2026-07-18T17:37:00.367477+09:00,NEAR,0.23,17653612,77.7,2792,2834,2882,+1.50,1440,타임아웃24h
2026-07-18T17:20:44.530393+09:00,2026-07-18T17:40:39.310977+09:00,MLK,0.06,3383251,42.6,53.9,52.27,53.9,-3.02,20,손절-3.0%
2026-07-18T11:16:37.083846+09:00,2026-07-18T18:07:24.451114+09:00,LIT,0.30,9708250,88.8,3347,3243,3368,-3.11,411,손절-3.0%
2026-07-18T07:25:40.016490+09:00,2026-07-18T18:08:29.963452+09:00,ONDO,0.11,19186648,76.4,548,529,569,-3.47,643,손절-3.0%
2026-07-17T22:08:09.341448+09:00,2026-07-18T18:09:12.441216+09:00,GRASS,0.03,10938253,24.6,525,508,549,-3.24,1201,손절-3.0%
2026-07-18T12:52:58.719338+09:00,2026-07-18T18:10:18.013970+09:00,BILL,0.14,7358009,147.2,32.69,32.97,34.65,+0.86,317,트레일(고점+6.0%)
2026-07-18T18:08:50.885376+09:00,2026-07-18T18:18:33.894801+09:00,ONDO,0.11,19186648,76.4,529,513,531,-3.02,10,손절-3.0%
2026-07-17T18:43:35.861043+09:00,2026-07-18T18:43:50.778966+09:00,KAIA,0.28,3355490,33.6,49.17,48.55,50.2,-1.26,1440,타임아웃24h
2026-07-18T00:07:00.582854+09:00,2026-07-18T18:48:10.943561+09:00,PENGU,0.10,6569896,23.1,8.64,8.73,9.167,+1.04,1121,트레일(고점+6.1%)
2026-07-18T15:56:16.398214+09:00,2026-07-18T18:53:58.782286+09:00,ARX,0.12,4133442,57.5,223,216,223,-3.14,178,손절-3.0%
2026-07-18T13:34:04.379566+09:00,2026-07-18T19:57:51.237356+09:00,BONK,0.25,8126984,38.7,0.0052,0.005,0.0054,-3.85,384,손절-3.0%
2026-07-18T19:58:12.056123+09:00,2026-07-18T20:10:51.169093+09:00,BONK,0.25,8126984,38.7,0.0051,0.0049,0.0051,-3.92,13,손절-3.0%
2026-07-18T13:34:47.047385+09:00,2026-07-18T20:33:19.314988+09:00,SLX,0.25,5080743,12.0,162,157,166,-3.09,419,손절-3.0%
2026-07-18T09:36:11.347637+09:00,2026-07-18T21:09:17.010303+09:00,EDGE,0.00,3545548,150.7,94.36,91.51,94.41,-3.02,693,손절-3.0%
2026-07-18T19:00:28.821196+09:00,2026-07-18T21:21:39.639529+09:00,HPP,0.09,3493795,52.3,30.92,31.19,32.93,+0.87,141,트레일(고점+6.5%)
2026-07-17T22:45:42.420026+09:00,2026-07-18T21:27:05.668793+09:00,WLD,0.23,7460504,17.5,551,533,574,-3.27,1361,손절-3.0%
2026-07-18T16:33:47.104275+09:00,2026-07-18T21:29:39.829652+09:00,GWEI,0.25,5682106,12.2,43.48,45.71,47.91,+5.13,296,트레일(고점+10.2%)
2026-07-18T18:10:38.871228+09:00,2026-07-18T21:31:50.884395+09:00,BILL,0.14,7358009,147.2,32.9,34.56,36.28,+5.05,201,트레일(고점+10.3%)
2026-07-18T10:12:59.277657+09:00,2026-07-18T21:50:55.018723+09:00,B3,0.07,3580142,44.1,0.8208,0.7926,0.8304,-3.44,698,손절-3.0%
2026-07-17T22:00:39.494339+09:00,2026-07-18T22:00:58.877237+09:00,SHIB,0.00,4987531,16.6,0.0061,0.0062,0.0062,+1.64,1440,타임아웃24h
2026-07-17T22:07:26.628148+09:00,2026-07-18T22:07:27.306392+09:00,ID,0.03,7582614,32.0,48.71,49.61,50.83,+1.85,1440,타임아웃24h
2026-07-18T20:08:18.240556+09:00,2026-07-18T22:09:38.476317+09:00,TOSHI,0.18,11810141,40.9,0.1704,0.1755,0.1841,+2.99,121,트레일(고점+8.0%)
2026-07-17T22:13:52.087464+09:00,2026-07-18T22:14:00.039371+09:00,ENS,0.23,4005642,50.8,6650,6840,6935,+2.86,1440,타임아웃24h
2026-07-17T22:35:41.700814+09:00,2026-07-18T22:35:53.807788+09:00,BTC,0.01,3995723,21.3,9.2848e+07,9.4702e+07,9.4941e+07,+2.00,1440,타임아웃24h
2026-07-17T22:35:41.721178+09:00,2026-07-18T22:35:53.829374+09:00,JTO,0.27,6250940,20.4,800,800,835,+0.00,1440,타임아웃24h
2026-07-17T22:37:07.340546+09:00,2026-07-18T22:37:21.177466+09:00,YFI,0.11,4320173,118.7,3.01e+06,3.01e+06,3.053e+06,+0.00,1440,타임아웃24h
2026-07-17T22:39:37.401741+09:00,2026-07-18T22:39:54.190288+09:00,MEGA,0.13,10416656,26.7,64,65.56,66.05,+2.44,1440,타임아웃24h
2026-07-18T13:23:41.329727+09:00,2026-07-18T22:43:12.232923+09:00,THE,0.11,12156450,106.5,80.45,78.02,80.67,-3.02,560,손절-3.0%
2026-07-18T15:09:46.919338+09:00,2026-07-18T22:48:40.757896+09:00,RE,0.04,3700016,15.4,604,583,613,-3.48,459,손절-3.0%
2026-07-18T04:19:21.631114+09:00,2026-07-18T22:51:54.988332+09:00,OGN,0.15,3079123,16.0,25.59,24.82,25.83,-3.01,1113,손절-3.0%
2026-07-18T21:58:27.385426+09:00,2026-07-18T23:12:09.308439+09:00,BONK,0.25,8126984,38.7,0.0051,0.0049,0.0051,-3.92,74,손절-3.0%
2026-07-18T03:27:10.948326+09:00,2026-07-18T23:24:27.235355+09:00,XAN,0.20,5368987,103.3,16.34,17.42,18.26,+6.61,1197,트레일(고점+11.8%)
2026-07-17T23:36:24.130042+09:00,2026-07-18T23:36:34.999554+09:00,TRX,0.00,3548550,50.1,477,479,479,+0.42,1440,타임아웃24h
2026-07-18T17:30:51.928779+09:00,2026-07-18T23:49:29.452274+09:00,MANTRA,0.18,11706273,58.7,9.26,8.977,9.343,-3.06,379,손절-3.0%
2026-07-18T11:40:39.553388+09:00,2026-07-18T23:59:43.662655+09:00,EDGEX,0.21,4111272,8.5,625,637,676,+1.92,739,트레일(고점+8.2%)
2026-07-18T18:57:34.404270+09:00,2026-07-19T00:01:12.203742+09:00,EGG,0.04,3589073,46.9,0.72,0.6904,0.7472,-4.11,304,손절-3.0%
2026-07-18T13:30:51.181020+09:00,2026-07-19T00:01:33.523241+09:00,ALLO,0.25,6108865,24.0,563,664,695,+17.94,631,트레일(고점+23.4%)
2026-07-18T10:54:15.844149+09:00,2026-07-19T00:04:09.632496+09:00,OPG,0.15,6522208,31.1,154,149,154,-3.25,790,손절-3.0%
2026-07-18T14:30:28.432913+09:00,2026-07-19T00:07:46.999039+09:00,CUDIS,0.13,12470191,131.1,6.3,6.575,6.897,+4.37,577,트레일(고점+9.5%)
2026-07-18T23:24:48.727964+09:00,2026-07-19T00:09:57.462541+09:00,XAN,0.20,5368987,103.3,17.42,16.89,17.68,-3.04,45,손절-3.0%
2026-07-18T05:29:36.194028+09:00,2026-07-19T00:11:44.707068+09:00,D,0.10,4538621,13.3,3.413,3.443,3.63,+0.88,1122,트레일(고점+6.4%)
2026-07-18T14:46:56.842288+09:00,2026-07-19T00:12:06.916494+09:00,TRUMP,0.06,3754219,8.9,2388,2403,2529,+0.63,565,트레일(고점+5.9%)
2026-07-18T00:12:20.520459+09:00,2026-07-19T00:12:27.850143+09:00,BCH,0.09,5158210,35.7,317700,326500,327500,+2.77,1440,타임아웃24h
2026-07-18T21:30:00.438061+09:00,2026-07-19T00:14:39.273228+09:00,GWEI,0.25,5682106,12.2,45.4,43.96,47.03,-3.17,165,손절-3.0%
2026-07-18T00:15:11.002222+09:00,2026-07-19T00:15:21.404027+09:00,MAV,0.00,4413659,87.9,13.33,12.99,13.5,-2.55,1440,타임아웃24h
2026-07-18T15:55:33.218910+09:00,2026-07-19T00:21:50.300665+09:00,BASED,0.17,7457392,21.3,137,132,138,-3.65,506,손절-3.0%
2026-07-18T15:52:39.480212+09:00,2026-07-19T00:38:06.660286+09:00,STAT,0.08,3053406,30.5,35.73,34.62,37.37,-3.11,525,손절-3.0%
2026-07-18T13:37:40.425736+09:00,2026-07-19T00:45:41.485232+09:00,BLUR,0.12,4625730,47.3,22.79,22.53,24.04,-1.14,668,트레일(고점+5.5%)
2026-07-18T02:22:34.365286+09:00,2026-07-19T01:04:08.661108+09:00,MON,0.19,5625811,123.1,32.22,31.24,32.55,-3.04,1362,손절-3.0%
2026-07-19T01:08:50.080316+09:00,2026-07-19T01:14:38.151211+09:00,ES,0.04,3194753,197.5,33.52,31.5,34.25,-6.03,6,손절-3.0%
2026-07-18T22:40:38.013759+09:00,2026-07-19T01:33:32.055155+09:00,XEC,0.14,3876131,17.3,0.0141,0.0141,0.0149,+0.00,173,트레일(고점+5.7%)
2026-07-18T22:49:01.567838+09:00,2026-07-19T01:33:32.095152+09:00,RE,0.04,3700016,15.4,584,566,585,-3.08,165,손절-3.0%
2026-07-18T17:33:45.307890+09:00,2026-07-19T01:38:37.384128+09:00,PYR,0.25,4694405,11.3,170,163,172,-4.12,485,손절-3.0%
2026-07-18T21:32:11.913186+09:00,2026-07-19T01:45:30.475664+09:00,BILL,0.14,7358009,147.2,34.56,36.61,38.55,+5.93,253,트레일(고점+11.5%)
2026-07-18T02:40:52.895606+09:00,2026-07-19T01:54:10.332048+09:00,SPURS,0.26,3341029,14.3,220,213,224,-3.18,1393,손절-3.0%
2026-07-18T15:02:27.531396+09:00,2026-07-19T01:59:59.892849+09:00,HOME,0.28,4321761,37.8,10.39,10.74,11.3,+3.37,658,트레일(고점+8.8%)
2026-07-18T17:05:07.599589+09:00,2026-07-19T02:09:27.131032+09:00,H,0.00,7949215,105.0,47.6,46,48.49,-3.36,544,손절-3.0%
2026-07-18T02:19:20.306578+09:00,2026-07-19T02:19:38.171821+09:00,ETH,0.12,564433043,11288.7,2.724e+06,2.727e+06,2.733e+06,+0.11,1440,타임아웃24h
2026-07-19T01:45:51.069019+09:00,2026-07-19T02:25:06.900932+09:00,BILL,0.14,7358009,147.2,36.63,36.74,38.69,+0.30,39,트레일(고점+5.6%)
2026-07-18T02:26:53.843928+09:00,2026-07-19T02:26:54.495957+09:00,DEXE,0.27,3632056,21.5,50800,51700,53650,+1.77,1440,타임아웃24h
2026-07-18T02:28:19.669593+09:00,2026-07-19T02:28:21.927029+09:00,STABLE,0.18,6930893,22.5,52.74,52.41,53.27,-0.63,1440,타임아웃24h
2026-07-19T00:00:05.022718+09:00,2026-07-19T02:42:13.663787+09:00,EDGEX,0.21,4111272,8.5,633,611,647,-3.48,162,손절-3.0%
2026-07-18T12:43:38.959451+09:00,2026-07-19T02:51:55.784776+09:00,BOB,0.12,3984454,321.9,5.727,5.76,6.064,+0.58,848,트레일(고점+5.9%)
2026-07-18T02:56:18.732421+09:00,2026-07-19T02:56:34.971277+09:00,AI,0.09,3993154,46.0,33.99,34.14,35.43,+0.44,1440,타임아웃24h
2026-07-19T01:57:03.840512+09:00,2026-07-19T03:18:32.198920+09:00,ACE,0.23,3202837,10.8,105,101,105,-3.81,81,손절-3.0%
2026-07-18T16:21:56.304703+09:00,2026-07-19T03:43:48.828331+09:00,EDEN,0.10,3091799,41.4,61.74,59.87,61.74,-3.03,682,손절-3.0%
2026-07-19T00:14:59.780286+09:00,2026-07-19T04:19:56.104305+09:00,GWEI,0.25,5682106,12.2,44.04,44.31,46.96,+0.61,245,트레일(고점+6.6%)
2026-07-18T04:23:16.301986+09:00,2026-07-19T04:23:31.008852+09:00,ENSO,0.03,5379742,19.2,1055,1042,1066,-1.23,1440,타임아웃24h
2026-07-18T05:19:37.354773+09:00,2026-07-19T05:19:49.495550+09:00,ICNT,0.24,7603222,34.2,228,227,230,-0.44,1440,타임아웃24h
2026-07-19T03:45:57.958101+09:00,2026-07-19T05:32:39.657482+09:00,BILL,0.14,7358009,147.2,37.09,35.65,37.72,-3.88,107,손절-3.0%
2026-07-19T05:07:01.221370+09:00,2026-07-19T05:37:25.184341+09:00,ZBT,0.09,5529329,124.5,146,141,146,-3.42,30,손절-3.0%
2026-07-19T05:22:01.224531+09:00,2026-07-19T05:37:25.231881+09:00,ES,0.24,4504439,892.0,28.02,27.09,28.26,-3.32,15,손절-3.0%
2026-07-18T05:44:39.361722+09:00,2026-07-19T05:44:41.463518+09:00,XRP,0.12,17428884,670.4,1605,1613,1616,+0.50,1440,타임아웃24h
2026-07-18T05:44:39.380190+09:00,2026-07-19T05:44:41.480002+09:00,DOGE,0.00,3000000,15.0,107,107,108,+0.00,1440,타임아웃24h
2026-07-18T05:44:39.402294+09:00,2026-07-19T05:44:41.504045+09:00,HBAR,0.00,16038233,21.4,97.38,98.78,98.78,+1.44,1440,타임아웃24h
2026-07-18T06:21:29.466266+09:00,2026-07-19T06:21:39.448110+09:00,VERONA,0.14,3251049,11.8,179,177,183,-1.12,1440,타임아웃24h
2026-07-18T06:26:10.516045+09:00,2026-07-19T06:26:21.652174+09:00,SOL,0.21,12725414,127.6,110900,111300,111500,+0.36,1440,타임아웃24h
2026-07-19T05:27:51.817484+09:00,2026-07-19T06:27:28.114398+09:00,ACE,0.07,4543228,27.6,98.74,95.07,98.8,-3.72,60,손절-3.0%
2026-07-18T06:42:52.987799+09:00,2026-07-19T06:42:59.193472+09:00,SUI,0.06,8922025,45.8,1092,1092,1100,+0.00,1440,타임아웃24h
2026-07-19T06:44:47.777909+09:00,2026-07-19T07:02:11.620341+09:00,XEC,0.22,5585948,20.8,0.0133,0.0129,0.0133,-3.01,17,손절-3.0%
2026-07-18T07:05:15.147894+09:00,2026-07-19T07:05:25.086478+09:00,AGLD,0.00,7840024,57.1,229,231,238,+0.87,1440,타임아웃24h
2026-07-18T07:05:58.357244+09:00,2026-07-19T07:06:08.132810+09:00,MMT,0.22,4370000,14.6,251,267,272,+6.37,1440,타임아웃24h
2026-07-19T03:02:40.987271+09:00,2026-07-19T07:40:49.397106+09:00,HOME,0.04,12471773,85.1,10.51,10.18,10.75,-3.14,278,손절-3.0%
2026-07-18T07:42:39.207010+09:00,2026-07-19T07:42:58.960061+09:00,INJ,0.23,5769435,61.1,7450,7530,7640,+1.07,1440,타임아웃24h
2026-07-19T02:09:48.165119+09:00,2026-07-19T08:10:46.249467+09:00,H,0.00,7949215,105.0,46,49.06,51.5,+6.65,361,트레일(고점+12.0%)
2026-07-18T23:58:37.338709+09:00,2026-07-19T08:21:15.929246+09:00,BONK,0.25,8126984,38.7,0.005,0.005,0.0053,+0.00,503,트레일(고점+6.0%)
2026-07-18T08:23:33.318767+09:00,2026-07-19T08:23:46.671178+09:00,VIRTUAL,0.17,21647845,151.2,917,911,958,-0.65,1440,타임아웃24h
2026-07-18T08:23:54.636470+09:00,2026-07-19T08:24:08.347563+09:00,ADA,0.25,8250000,27.4,246,246,249,+0.00,1440,타임아웃24h
2026-07-18T08:25:20.265890+09:00,2026-07-19T08:25:35.091357+09:00,ALICE,0.12,3120893,18.1,168,171,174,+1.79,1440,타임아웃24h
2026-07-18T08:40:22.370721+09:00,2026-07-19T08:40:41.832748+09:00,MINA,0.23,3533901,68.2,66.44,66.11,67.59,-0.50,1440,타임아웃24h
2026-07-18T09:02:47.370034+09:00,2026-07-19T09:03:02.637830+09:00,XLM,0.17,24368064,406.1,274,276,280,+0.73,1440,타임아웃24h
2026-07-19T08:11:06.712108+09:00,2026-07-19T09:03:04.086415+09:00,H,0.00,7949215,105.0,49.95,48.35,51.78,-3.20,52,손절-3.0%
2026-07-18T19:26:40.264212+09:00,2026-07-19T09:07:44.266500+09:00,MLK,0.02,3431517,13.2,50.85,54.45,57.2,+7.08,821,트레일(고점+12.5%)
2026-07-18T09:15:13.773221+09:00,2026-07-19T09:15:17.917509+09:00,NEX,0.00,6000000,106.0,0.0024,0.0025,0.0025,+4.17,1440,타임아웃24h
2026-07-19T09:10:35.777616+09:00,2026-07-19T09:16:24.079705+09:00,FANC,0.23,4380429,25.9,1.272,1.102,1.272,-13.36,6,손절-3.0%
2026-07-19T09:15:39.479123+09:00,2026-07-19T09:19:16.487756+09:00,NEX,0.00,6000000,106.0,0.0025,0.0024,0.0025,-4.00,4,손절-3.0%
2026-07-19T08:36:22.666131+09:00,2026-07-19T09:34:02.493018+09:00,CUDIS,0.12,3148117,26.2,6.731,6.522,6.836,-3.11,58,손절-3.0%
2026-07-18T22:40:16.021227+09:00,2026-07-19T09:53:11.232678+09:00,MEGA,0.13,10416656,26.7,65.56,63.59,66.45,-3.00,673,손절-3.0%
2026-07-19T01:33:52.557142+09:00,2026-07-19T09:55:42.779258+09:00,RE,0.04,3700016,15.4,566,548,588,-3.18,502,손절-3.0%
2026-07-18T10:02:57.313644+09:00,2026-07-19T10:03:17.493254+09:00,LSK,0.00,7154851,75.7,123,125,125,+1.63,1440,타임아웃24h
2026-07-18T10:03:40.299908+09:00,2026-07-19T10:04:00.767375+09:00,FLOCK,0.07,5896499,24.0,47.48,46.09,47.86,-2.93,1440,타임아웃24h
2026-07-18T22:15:49.442576+09:00,2026-07-19T10:27:53.330008+09:00,TOSHI,0.25,3159672,63.8,0.1737,0.1684,0.1815,-3.05,732,손절-3.0%
2026-07-19T10:13:02.859792+09:00,2026-07-19T10:30:04.055357+09:00,ES,0.21,3821582,46.9,24.79,25,26.34,+0.85,17,트레일(고점+6.3%)
2026-07-19T08:20:31.895182+09:00,2026-07-19T10:43:23.034948+09:00,AZIT,0.16,3851256,119.8,3.568,3.807,3.999,+6.70,143,트레일(고점+12.1%)
2026-07-18T10:51:44.615044+09:00,2026-07-19T10:52:01.282526+09:00,GNO,0.27,4032033,60.5,166100,163400,166800,-1.63,1440,타임아웃24h
2026-07-18T22:07:48.964410+09:00,2026-07-19T10:53:27.972998+09:00,ID,0.03,7582614,32.0,49.61,48,49.78,-3.25,766,손절-3.0%
2026-07-18T11:14:05.965358+09:00,2026-07-19T11:14:16.067194+09:00,PEPE,0.00,23999999,23.1,0.0041,0.004,0.0041,-2.44,1440,타임아웃24h
2026-07-19T11:15:42.202425+09:00,2026-07-19T11:16:05.221875+09:00,NEX,0.00,6000000,106.0,0.0025,0.0024,0.0025,-4.00,0,손절-3.0%
2026-07-18T11:22:22.406254+09:00,2026-07-19T11:22:32.104970+09:00,ARPA,0.05,4237843,54.8,12.34,12.14,12.34,-1.62,1440,타임아웃24h
2026-07-18T11:44:14.937087+09:00,2026-07-19T11:44:18.232325+09:00,BOUNTY,0.10,3863771,386.4,21.3,21.39,21.55,+0.42,1440,타임아웃24h
2026-07-19T05:46:09.342956+09:00,2026-07-19T12:09:05.103105+09:00,BILL,0.14,7358009,147.2,35.76,39.53,41.79,+10.54,383,트레일(고점+16.9%)
2026-07-19T12:09:25.643317+09:00,2026-07-19T12:26:28.435747+09:00,BILL,0.14,7358009,147.2,39.64,38.24,39.82,-3.53,17,손절-3.0%
2026-07-18T12:38:02.740794+09:00,2026-07-19T12:38:04.747767+09:00,RPL,0.05,7819037,193.5,2582,2573,2631,-0.35,1440,타임아웃24h
2026-07-18T12:45:05.061747+09:00,2026-07-19T12:45:19.191218+09:00,TAIKO,0.17,5796552,13.6,168,167,171,-0.60,1440,타임아웃24h
2026-07-19T01:54:32.015251+09:00,2026-07-19T12:46:46.495836+09:00,SPURS,0.26,3341029,14.3,213,221,232,+3.76,652,트레일(고점+8.9%)
2026-07-18T22:01:20.377862+09:00,2026-07-19T12:51:48.799366+09:00,SHIB,0.00,4987531,16.6,0.0062,0.006,0.0062,-3.23,890,손절-3.0%
2026-07-19T00:01:54.793296+09:00,2026-07-19T12:59:23.810971+09:00,ALLO,0.25,6108865,24.0,664,635,674,-4.37,777,손절-3.0%
2026-07-19T04:20:16.552255+09:00,2026-07-19T13:25:27.629505+09:00,GWEI,0.25,5682106,12.2,44.31,45.12,47.36,+1.83,545,트레일(고점+6.9%)
2026-07-19T08:21:36.611291+09:00,2026-07-19T13:28:20.842814+09:00,BONK,0.25,8126984,38.7,0.005,0.0051,0.0054,+2.00,307,트레일(고점+8.0%)
2026-07-19T13:28:41.378364+09:00,2026-07-19T13:31:14.619381+09:00,BONK,0.25,8126984,38.7,0.0052,0.005,0.0052,-3.85,3,손절-3.0%
2026-07-18T13:38:01.752752+09:00,2026-07-19T13:38:05.186956+09:00,SAHARA,0.11,5577282,46.1,13.07,13.12,13.49,+0.38,1440,타임아웃24h
2026-07-18T13:39:27.160432+09:00,2026-07-19T13:39:31.988214+09:00,SOON,0.00,5180558,31.0,240,240,243,+0.00,1440,타임아웃24h
2026-07-18T13:56:12.939425+09:00,2026-07-19T13:56:32.438578+09:00,BLAST,0.00,5158485,153.9,0.4196,0.4238,0.44,+1.00,1440,타임아웃24h
2026-07-18T14:01:55.968485+09:00,2026-07-19T14:01:57.352545+09:00,ORBS,0.15,3121960,99.3,8.681,8.731,8.825,+0.58,1440,타임아웃24h
2026-07-18T21:09:38.135396+09:00,2026-07-19T14:01:57.748160+09:00,EDGE,0.00,3545548,150.7,91.51,101,106,+10.37,1012,트레일(고점+15.8%)
2026-07-18T14:15:31.170842+09:00,2026-07-19T14:15:39.865131+09:00,BEL,0.20,3547106,35.5,152,151,155,-0.66,1440,타임아웃24h
2026-07-19T14:02:18.992571+09:00,2026-07-19T14:20:24.526177+09:00,EDGE,0.00,3545548,150.7,106,112,121,+5.66,18,트레일(고점+14.2%)
2026-07-18T14:25:47.896027+09:00,2026-07-19T14:25:48.697329+09:00,SC,0.11,3958077,16.9,0.8802,0.8713,0.8883,-1.01,1440,타임아웃24h
2026-07-19T14:24:21.831432+09:00,2026-07-19T14:37:25.746928+09:00,FANC,0.14,4092000,13.4,1.027,0.9895,1.033,-3.65,13,손절-3.0%
2026-07-18T14:47:40.291108+09:00,2026-07-19T14:48:01.531229+09:00,HFT,0.04,3858441,92.5,12.45,12.75,12.9,+2.41,1440,타임아웃24h
2026-07-18T15:11:36.483974+09:00,2026-07-19T15:11:48.921071+09:00,CAP,0.07,3603801,36.0,26.26,28.14,28.28,+7.16,1440,타임아웃24h
2026-07-19T07:06:29.582022+09:00,2026-07-19T15:23:05.569517+09:00,MMT,0.22,4370000,14.6,267,258,267,-3.37,497,손절-3.0%
2026-07-18T15:31:59.230151+09:00,2026-07-19T15:32:08.882637+09:00,KAITO,0.11,4440610,8.1,1203,1305,1339,+8.48,1440,타임아웃24h
2026-07-19T12:45:40.858591+09:00,2026-07-19T15:35:26.146878+09:00,TAIKO,0.17,5796552,13.6,167,161,167,-3.59,170,손절-3.0%
2026-07-19T14:37:45.883118+09:00,2026-07-19T15:36:53.155438+09:00,TEMCO,0.17,4660717,93.2,0.5321,0.5293,0.5588,-0.53,59,트레일(고점+5.0%)
2026-07-19T02:27:16.353351+09:00,2026-07-19T15:49:13.163714+09:00,DEXE,0.00,3704654,11.1,51700,50000,53000,-3.29,802,손절-3.0%
2026-07-19T07:05:46.670728+09:00,2026-07-19T16:03:50.637859+09:00,AGLD,0.00,7840024,57.1,231,224,231,-3.03,538,손절-3.0%
